employee_id,job_role,job_level,business_travel,overtime,monthly_income,hourly_rate,daily_rate,monthly_rate,percent_salary_hike,stock_option_level,training_times_last_year,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
1644,Manager,4,Travel_Frequently,No,15202,89,365,5602,25,1,3,2,2,2,2
1645,Sales Executive,2,Travel_Rarely,Yes,5440,59,763,22098,14,2,2,2,2,2,2
1646,Research Scientist,1,Travel_Frequently,Yes,3760,32,567,17218,13,0,2,6,3,1,3
1647,Research Scientist,1,Travel_Rarely,No,3517,86,486,22490,17,0,0,3,2,0,2
1648,Research Scientist,1,Travel_Frequently,No,2580,87,591,6297,13,0,0,4,2,1,2
1649,Laboratory Technician,1,Travel_Rarely,Yes,2166,73,1329,3339,14,0,3,4,2,0,3
1650,Sales Executive,2,Travel_Rarely,No,5869,42,469,23413,11,0,2,5,2,1,4
1651,Healthcare Representative,3,Travel_Rarely,No,8008,42,711,22792,12,2,6,3,2,0,2
1653,Manufacturing Director,2,Travel_Frequently,No,5206,77,772,4973,17,2,6,7,7,0,7
1654,Manufacturing Director,2,Travel_Rarely,No,5295,66,492,7693,21,0,3,5,4,1,0
1655,Research Director,4,Travel_Rarely,No,16413,72,301,3498,16,2,2,4,2,1,2
1656,Research Director,3,Travel_Rarely,No,13269,50,813,21981,15,3,3,14,11,1,11
1657,Sales Representative,1,Travel_Rarely,No,2783,31,1141,13251,19,0,3,2,2,2,2
1658,Research Scientist,2,Travel_Rarely,No,5433,66,1130,19332,12,1,2,11,8,7,9
1659,Laboratory Technician,1,Travel_Rarely,No,2013,77,311,10950,11,0,4,4,3,1,3
1661,Healthcare Representative,4,Travel_Rarely,Yes,13966,41,465,11652,19,1,3,15,11,2,12
1662,Manufacturing Director,2,Non-Travel,No,4374,33,894,15411,15,0,6,3,2,1,2
1664,Healthcare Representative,2,Travel_Rarely,No,6842,79,1040,26308,20,1,3,5,4,0,4
1665,Manager,4,Travel_Rarely,No,17426,91,584,18685,25,1,6,10,8,4,7
1666,Research Director,4,Travel_Rarely,No,17603,65,1291,3525,24,1,3,14,10,6,11
1667,Sales Executive,2,Travel_Frequently,Yes,4581,36,880,10414,24,0,2,11,9,6,7
1668,Research Scientist,2,Travel_Frequently,No,4735,90,1189,9867,15,2,4,13,11,2,9
1669,Sales Executive,2,Travel_Rarely,Yes,4187,43,991,3356,13,1,3,10,0,0,9
1670,Sales Executive,2,Travel_Rarely,No,5505,93,392,3921,14,2,5,6,2,0,4
1671,Research Scientist,2,Travel_Rarely,No,5470,45,977,25518,13,2,4,9,5,1,6
1673,Sales Executive,2,Travel_Rarely,No,5476,67,1112,22589,11,2,2,10,0,0,2
1674,Laboratory Technician,1,Travel_Rarely,Yes,2587,74,464,24941,16,1,2,2,2,2,2
1675,Laboratory Technician,1,Travel_Frequently,No,2440,42,148,23826,22,0,3,4,3,3,3
1676,Manager,4,Travel_Rarely,No,15972,47,1225,21086,14,3,2,3,2,1,2
1677,Manager,4,Travel_Rarely,No,15379,36,809,22384,14,0,2,8,7,0,0
1678,Sales Executive,3,Travel_Rarely,Yes,7082,80,1206,11591,16,0,2,2,0,0,2
1680,Sales Representative,1,Travel_Rarely,No,2728,54,727,21082,11,0,3,2,2,0,2
1681,Sales Executive,2,Non-Travel,Yes,5368,36,530,16130,25,1,2,6,5,1,2
1682,Healthcare Representative,2,Travel_Rarely,No,5347,80,1351,7419,14,2,2,3,2,0,2
1683,Human Resources,1,Travel_Rarely,Yes,3195,44,528,4167,18,3,2,2,2,2,2
1684,Laboratory Technician,1,Travel_Rarely,Yes,3989,93,1320,20586,11,0,2,5,4,1,2
1687,Laboratory Technician,1,Travel_Rarely,No,3306,87,1495,26176,19,1,5,0,0,0,0
1689,Healthcare Representative,3,Travel_Rarely,No,7005,48,1395,3458,15,0,2,4,3,1,2
1691,Sales Representative,1,Travel_Frequently,Yes,2655,95,708,11740,11,2,3,9,7,7,7
1692,Laboratory Technician,1,Travel_Rarely,No,1393,95,1259,24852,12,0,2,1,0,0,0
1693,Laboratory Technician,1,Non-Travel,No,2570,76,786,11925,20,0,5,7,7,5,7
1694,Research Scientist,1,Travel_Rarely,No,3537,94,1441,23737,12,1,1,4,2,1,2
1696,Laboratory Technician,2,Travel_Rarely,No,3986,57,1157,11912,14,1,3,15,10,4,13
1697,Healthcare Representative,3,Travel_Rarely,No,10883,92,370,20467,20,1,2,1,0,0,0
1698,Laboratory Technician,1,Travel_Rarely,No,2028,79,267,13637,18,3,6,14,11,2,13
1700,Sales Executive,2,Travel_Frequently,No,9525,31,1278,7677,14,2,2,6,3,1,3
1701,Research Scientist,1,Travel_Rarely,No,2929,35,678,20338,12,0,3,10,9,8,7
1702,Sales Representative,1,Travel_Rarely,Yes,2275,99,427,25103,21,1,2,3,2,0,2
1703,Healthcare Representative,3,Travel_Rarely,Yes,7879,96,921,14810,19,1,2,8,7,6,7
1704,Research Scientist,1,Travel_Frequently,Yes,4930,79,146,13970,14,0,2,5,4,1,4
1706,Sales Executive,2,Travel_Rarely,Yes,7847,73,1179,6069,17,1,3,10,9,8,8
1707,Research Scientist,1,Travel_Rarely,No,4401,62,581,17616,16,1,1,5,3,0,4
1708,Sales Executive,3,Travel_Rarely,No,9241,35,918,15869,12,0,3,10,8,8,7
1709,Laboratory Technician,1,Travel_Rarely,No,2974,43,1082,25412,17,1,2,5,3,1,2
1710,Sales Representative,2,Travel_Rarely,No,4502,51,530,7439,15,0,2,13,7,6,7
1712,Healthcare Representative,3,Non-Travel,No,10748,74,1238,3395,23,1,3,23,15,14,4
1714,Human Resources,1,Travel_Rarely,No,1555,58,240,11585,11,1,2,1,0,0,0
1716,Sales Executive,4,Travel_Frequently,No,12936,82,1093,24164,11,0,3,23,5,14,10
1718,Laboratory Technician,1,Travel_Rarely,No,2305,62,390,6217,15,3,3,3,2,0,2
1719,Research Director,4,Travel_Rarely,No,16704,48,1005,17119,11,0,2,21,6,8,6
1720,Research Scientist,1,Travel_Frequently,No,3433,56,585,17360,13,1,3,5,2,1,3
1721,Laboratory Technician,1,Travel_Rarely,No,3477,69,741,18103,14,1,2,5,2,0,3
1722,Human Resources,2,Non-Travel,No,6430,60,552,20794,19,1,4,3,2,1,2
1724,Manufacturing Director,2,Travel_Rarely,Yes,6516,92,369,5041,16,1,3,1,0,0,0
1725,Laboratory Technician,1,Travel_Rarely,No,3907,91,506,3622,13,3,2,6,2,1,2
1727,Healthcare Representative,2,Travel_Rarely,No,5562,34,717,9697,14,0,3,10,7,0,9
1728,Manufacturing Director,2,Travel_Rarely,No,6883,49,1370,5151,16,1,3,7,7,0,7
1729,Research Scientist,1,Travel_Rarely,No,2862,33,793,3811,12,1,2,10,0,0,8
1731,Sales Executive,2,Non-Travel,No,4978,87,543,3536,11,1,3,1,0,0,0
1732,Sales Executive,3,Travel_Rarely,Yes,10368,74,1277,5596,12,1,5,10,6,0,3
1733,Sales Executive,2,Travel_Rarely,Yes,6134,96,1456,8658,13,3,3,2,2,2,2
1734,Sales Executive,2,Travel_Rarely,No,6735,34,964,12147,15,0,2,0,0,0,0
1735,Laboratory Technician,1,Travel_Rarely,No,3295,51,160,12862,13,0,3,3,2,1,2
1736,Manufacturing Director,2,Travel_Frequently,No,5238,30,163,6670,20,0,3,5,4,1,4
1737,Laboratory Technician,2,Non-Travel,Yes,6472,77,792,8989,15,1,2,9,8,5,8
1739,Sales Executive,3,Travel_Rarely,No,9610,80,371,3840,13,1,2,4,3,0,2
1740,Manager,5,Travel_Rarely,No,19833,88,611,4349,14,0,3,21,8,12,8
1744,Human Resources,3,Travel_Rarely,No,9756,56,176,6595,21,2,2,5,0,0,3
1745,Research Scientist,1,Travel_Frequently,No,4968,78,1312,26427,16,0,2,9,7,0,7
1746,Human Resources,1,Travel_Frequently,No,2145,59,897,2097,14,1,2,2,2,2,1
1747,Human Resources,1,Travel_Frequently,No,2180,66,600,9732,11,1,0,4,2,1,2
1749,Sales Executive,2,Travel_Rarely,No,8346,51,1003,20943,19,1,3,5,2,0,2
1751,Research Scientist,1,Travel_Rarely,No,3445,67,1054,6152,11,0,5,6,2,1,4
1752,Sales Representative,1,Travel_Rarely,No,2760,52,428,14630,13,0,3,2,2,2,2
1753,Healthcare Representative,2,Travel_Frequently,Yes,6294,70,461,23060,12,0,5,3,2,0,2
1754,Sales Executive,3,Travel_Rarely,No,7140,94,979,3088,11,1,2,7,7,1,7
1755,Research Scientist,1,Travel_Rarely,Yes,2932,97,181,5586,14,3,3,5,0,1,2
1756,Sales Executive,2,Non-Travel,No,5147,62,1283,10697,15,0,2,11,7,1,7
1757,Sales Executive,2,Travel_Rarely,No,4507,80,1313,8191,12,0,1,5,1,0,4
1758,Sales Executive,3,Travel_Rarely,Yes,8564,74,211,10092,20,0,2,0,0,0,0
1760,Laboratory Technician,1,Travel_Frequently,No,2468,75,594,15963,14,1,4,6,1,0,5
1761,Sales Executive,3,Travel_Rarely,No,8161,70,1079,19002,13,3,2,1,0,0,0
1762,Research Scientist,1,Travel_Rarely,No,2109,91,590,10007,13,1,2,1,0,0,0
1763,Healthcare Representative,2,Travel_Rarely,No,5294,58,305,9128,16,1,3,7,0,1,7
1764,Research Scientist,1,Non-Travel,No,2718,65,953,17674,14,0,3,7,7,0,7
1766,Healthcare Representative,2,Travel_Rarely,Yes,5811,60,833,24539,16,1,2,1,0,1,0
1767,Research Scientist,1,Travel_Frequently,Yes,2437,38,807,15587,16,1,4,1,0,0,0
1768,Laboratory Technician,1,Travel_Rarely,No,2766,57,855,8952,22,3,6,5,3,0,4
1770,Research Director,5,Travel_Rarely,No,19038,60,478,19805,12,3,2,1,0,0,0
1771,Research Scientist,2,Non-Travel,No,3055,90,775,6194,15,2,2,9,8,1,7
1772,Laboratory Technician,1,Travel_Rarely,No,2289,94,548,20520,20,2,2,5,3,0,4
1774,Sales Executive,2,Non-Travel,Yes,4001,87,1375,12313,14,1,3,15,14,0,7
1775,Manufacturing Director,4,Non-Travel,Yes,12965,60,661,22308,20,3,2,3,2,0,2
1778,Human Resources,1,Travel_Rarely,No,3539,97,244,5033,13,0,5,9,7,1,8
1779,Sales Executive,2,Travel_Rarely,No,6029,32,511,25353,12,0,3,2,2,2,2
1780,Sales Representative,1,Travel_Rarely,No,2679,31,337,4567,13,0,3,1,0,1,0
1782,Laboratory Technician,1,Travel_Rarely,No,3702,40,1153,16376,11,1,3,5,4,0,4
1783,Laboratory Technician,1,Travel_Rarely,Yes,2398,79,1294,15999,17,0,6,1,0,0,0
1784,Sales Executive,2,Travel_Rarely,No,5468,91,196,13402,14,2,3,12,7,5,7
1786,Manager,3,Travel_Rarely,No,13116,53,942,22984,11,0,2,2,2,2,2
1787,Sales Executive,2,Travel_Rarely,No,4189,46,589,8800,14,2,2,5,2,0,3
1789,Research Director,5,Travel_Rarely,Yes,19328,46,734,14218,17,1,3,2,1,2,2
1790,Healthcare Representative,3,Travel_Rarely,Yes,8321,90,1383,25949,13,1,1,12,8,5,7
1792,Research Scientist,1,Travel_Frequently,Yes,2342,99,429,11092,12,3,2,5,3,2,3
1794,Human Resources,2,Travel_Rarely,No,4071,89,1239,12832,13,0,4,10,0,4,7
1797,Sales Executive,2,Travel_Rarely,Yes,5813,84,303,13492,18,0,2,10,7,7,7
1798,Research Scientist,1,Travel_Rarely,No,3143,90,867,6076,19,1,1,10,8,7,6
1799,Research Scientist,1,Travel_Rarely,No,2044,82,1181,5531,11,1,6,5,3,0,3
1800,Research Director,3,Travel_Rarely,No,13464,65,1253,7914,21,0,3,4,3,2,2
1801,Sales Executive,2,Non-Travel,No,7991,98,849,25166,15,0,3,2,2,2,2
1802,Laboratory Technician,1,Travel_Rarely,No,3377,99,616,25605,17,1,5,4,3,0,2
1803,Healthcare Representative,2,Travel_Rarely,No,5538,95,1128,5696,18,2,2,0,0,0,0
1804,Manufacturing Director,2,Non-Travel,No,5762,90,1180,24442,14,1,6,7,7,1,7
1805,Human Resources,1,Non-Travel,No,2592,100,1336,7129,13,3,3,11,10,3,8
1807,Laboratory Technician,2,Travel_Frequently,No,5346,93,234,6208,17,1,3,7,1,0,7
1809,Manufacturing Director,2,Travel_Rarely,No,4213,58,370,4992,15,0,4,10,3,0,8
1812,Sales Executive,2,Travel_Frequently,No,4127,83,766,19188,18,1,6,2,1,2,2
1813,Research Scientist,1,Non-Travel,No,2438,52,343,24978,13,0,2,3,2,1,2
1814,Healthcare Representative,2,Travel_Rarely,No,6870,85,447,15530,12,0,3,3,2,1,2
1815,Sales Executive,3,Travel_Rarely,Yes,10447,81,796,26458,13,1,3,22,14,13,5
1816,Manufacturing Director,3,Travel_Rarely,No,9667,64,1092,2739,14,0,3,7,7,0,2
1818,Human Resources,1,Travel_Rarely,Yes,2148,69,920,6889,11,0,3,5,1,1,4
1821,Healthcare Representative,2,Travel_Rarely,No,8926,66,261,10842,22,1,2,9,7,3,7
1822,Healthcare Representative,2,Travel_Rarely,No,6513,52,1194,9060,17,1,3,5,3,0,3
1823,Sales Executive,2,Travel_Rarely,No,6799,92,810,22128,21,2,5,10,8,4,8
1824,Manager,4,Non-Travel,No,16291,52,350,22577,22,1,0,16,9,14,14
1826,Laboratory Technician,1,Travel_Rarely,No,2705,91,185,9696,16,1,2,5,4,0,3
1827,Manufacturing Director,3,Travel_Rarely,Yes,10333,92,1001,19271,12,1,4,22,11,14,10
1829,Healthcare Representative,2,Travel_Rarely,No,4448,47,750,10748,12,1,3,7,4,7,7
1830,Research Scientist,2,Travel_Rarely,No,6854,68,431,15696,15,1,2,7,1,1,7
1833,Sales Executive,3,Travel_Frequently,No,9637,68,1125,8277,14,2,3,3,2,2,2
1834,Research Scientist,1,Travel_Rarely,No,3591,67,1217,12719,25,1,3,3,2,1,2
1835,Sales Representative,2,Travel_Rarely,Yes,5405,77,723,4244,20,2,4,4,2,0,3
1836,Sales Executive,2,Travel_Rarely,No,4684,46,572,9125,13,0,4,5,3,1,2
1837,Research Director,4,Travel_Frequently,Yes,15787,87,1216,21624,14,0,3,2,2,2,2
1839,Research Scientist,1,Non-Travel,No,1514,33,1431,8018,16,0,4,0,0,0,0
1842,Human Resources,1,Travel_Rarely,No,2956,89,359,21495,17,0,4,1,0,0,0
1844,Human Resources,1,Travel_Rarely,Yes,2335,56,350,3157,15,3,3,2,2,2,0
1845,Sales Executive,2,Non-Travel,No,5154,67,589,19665,22,2,3,8,7,5,7
1847,Research Scientist,2,Travel_Rarely,Yes,6962,73,430,19573,22,1,2,1,0,0,0
1849,Sales Executive,2,Travel_Frequently,No,5675,92,1422,19246,20,1,5,7,7,7,7
1850,Laboratory Technician,1,Travel_Frequently,Yes,2379,53,1297,19826,14,0,3,5,4,0,2
1852,Laboratory Technician,1,Travel_Frequently,No,3812,40,574,7003,13,0,3,11,8,3,10
1853,Sales Executive,2,Travel_Frequently,No,4648,79,1318,26075,13,0,2,0,0,0,0
1854,Research Scientist,1,Non-Travel,No,2936,38,355,6161,22,2,1,6,3,3,3
1856,Laboratory Technician,1,Travel_Rarely,No,2105,64,207,5411,12,0,2,2,2,2,0
1857,Manufacturing Director,3,Travel_Rarely,No,8578,82,706,19989,14,1,4,9,8,4,7
1858,Human Resources,1,Non-Travel,No,2706,43,280,10494,15,1,2,3,2,2,2
1859,Healthcare Representative,2,Travel_Rarely,No,6384,93,726,21143,17,2,3,7,0,1,6
1860,Laboratory Technician,1,Travel_Rarely,No,3968,81,1142,13624,13,0,3,0,0,0,0
1862,Sales Executive,2,Travel_Rarely,Yes,9907,82,414,26186,12,0,3,2,2,2,2
1863,Sales Executive,4,Travel_Rarely,No,13225,45,1319,7739,12,1,5,19,17,2,8
1864,Sales Representative,2,Travel_Rarely,No,3540,36,728,7018,21,1,5,9,8,5,8
1865,Human Resources,1,Travel_Rarely,No,2804,87,352,15434,11,0,3,1,0,0,0
1866,Manager,5,Travel_Rarely,No,19392,81,823,22539,13,0,2,16,12,6,14
1867,Research Director,5,Travel_Rarely,No,19665,91,1224,13583,12,0,3,22,10,12,9
1868,Research Scientist,1,Travel_Frequently,Yes,2439,73,459,14753,24,0,3,1,0,1,0
1869,Sales Executive,3,Travel_Rarely,No,7314,64,1254,14011,21,3,2,8,7,0,7
1870,Research Scientist,1,Travel_Frequently,No,4774,77,1131,23844,19,1,2,7,6,7,3
1871,Research Scientist,2,Travel_Rarely,No,3902,41,835,5141,14,3,2,2,2,2,2
1873,Research Scientist,1,Travel_Rarely,No,2662,98,836,7975,20,1,2,5,2,0,4
1875,Sales Representative,1,Travel_Rarely,No,2856,78,1172,3692,19,1,3,1,0,0,0
1876,Sales Representative,1,Travel_Rarely,No,1081,89,945,16019,13,0,3,1,0,0,0
1878,Research Scientist,1,Travel_Rarely,Yes,2472,75,391,26092,23,0,2,1,0,0,0
1880,Sales Executive,2,Travel_Rarely,Yes,5673,63,1266,6060,13,1,4,10,9,1,7
1881,Laboratory Technician,2,Travel_Rarely,No,4197,89,311,18624,11,1,2,10,8,0,2
1882,Sales Executive,3,Travel_Rarely,Yes,9713,64,1480,24444,13,3,3,5,3,1,0
1883,Laboratory Technician,1,Travel_Rarely,No,2062,59,592,19384,14,0,2,3,2,1,2
1885,Research Scientist,2,Travel_Rarely,Yes,4284,78,783,13588,22,1,2,5,3,0,4
1886,Manufacturing Director,2,Travel_Rarely,Yes,4788,44,219,25388,11,0,2,3,2,0,2
1888,Manufacturing Director,2,Travel_Rarely,No,5906,93,556,23888,13,2,2,9,8,3,8
1890,Human Resources,2,Travel_Frequently,No,3886,94,1213,4223,21,0,2,10,1,0,8
1892,Manager,4,Travel_Rarely,No,16823,98,1137,18991,11,1,3,19,7,11,16
1893,Research Scientist,1,Travel_Rarely,Yes,2933,90,482,14908,13,1,3,1,0,1,0
1898,Sales Executive,2,Travel_Rarely,No,6500,89,511,26997,14,0,5,8,7,0,7
1900,Manager,4,Travel_Frequently,No,17174,58,117,2437,11,1,3,22,17,4,7
1903,Healthcare Representative,2,Travel_Rarely,No,5033,78,170,9364,15,1,5,2,0,2,2
1905,Research Scientist,1,Non-Travel,Yes,2307,85,967,14460,23,1,2,5,2,3,0
1907,Laboratory Technician,1,Travel_Rarely,No,2587,97,1162,10261,16,0,3,4,2,1,0
1908,Sales Executive,2,Travel_Rarely,No,5507,33,335,16822,16,2,1,4,2,1,3
1909,Sales Executive,2,Travel_Rarely,No,4393,54,337,26841,21,1,3,5,4,1,4
1911,Research Director,3,Travel_Rarely,No,13348,83,1396,14842,13,1,3,13,7,5,7
1912,Sales Executive,2,Travel_Rarely,Yes,6583,86,1079,20115,11,1,2,5,2,1,4
1915,Sales Executive,2,Travel_Rarely,Yes,8103,75,735,16495,12,0,3,4,2,0,1
1916,Laboratory Technician,1,Travel_Rarely,No,3978,62,471,16031,12,1,0,2,2,2,2
1918,Laboratory Technician,1,Travel_Frequently,No,2544,61,1096,7102,18,1,3,7,7,7,7
1922,Healthcare Representative,2,Travel_Frequently,No,5399,44,1297,14511,12,0,3,4,2,0,3
1924,Sales Executive,2,Travel_Rarely,No,5487,43,217,10410,14,0,2,10,4,0,9
1927,Sales Executive,2,Travel_Frequently,Yes,6834,42,783,19255,12,1,2,7,7,0,7
1928,Sales Representative,1,Travel_Frequently,No,1091,45,746,10642,17,0,3,1,0,0,0
1929,Sales Executive,2,Non-Travel,No,5736,32,1251,3987,19,1,1,3,2,1,2
1931,Research Scientist,1,Travel_Rarely,No,2226,41,1354,6073,11,1,3,5,3,1,2
1932,Research Scientist,2,Travel_Frequently,Yes,5747,86,735,26496,15,0,3,15,10,6,11
1933,Sales Executive,2,Travel_Rarely,Yes,9854,84,1475,23352,11,0,0,2,0,2,2
1934,Research Scientist,2,Non-Travel,No,5467,64,1169,2125,18,1,4,8,7,1,7
1935,Sales Executive,2,Travel_Rarely,No,5380,89,1443,20328,16,1,3,0,0,0,0
1936,Manufacturing Director,2,Travel_Rarely,No,5151,87,867,12315,25,1,3,10,0,7,9
1937,Research Scientist,2,Travel_Frequently,Yes,2133,58,1394,18115,16,1,3,20,11,0,7
1938,Manager,4,Travel_Rarely,Yes,17875,72,605,11761,13,1,2,1,0,0,0
1939,Research Scientist,1,Travel_Frequently,Yes,2432,47,238,15318,14,0,2,4,1,0,3
1940,Research Scientist,1,Travel_Rarely,No,4771,71,1206,14293,19,2,0,5,2,0,3
1941,Research Director,5,Travel_Frequently,No,19161,42,1064,13738,15,0,3,5,4,4,3
1943,Sales Executive,2,Travel_Rarely,Yes,5087,77,419,2900,12,2,4,0,0,0,0
1944,Human Resources,1,Travel_Frequently,No,2863,58,1337,19555,12,0,2,1,0,0,0
1945,Sales Executive,2,Travel_Rarely,No,5561,71,682,15975,16,1,2,5,3,0,4
1947,Research Scientist,1,Non-Travel,No,2144,49,1103,2122,14,0,3,5,3,1,4
1948,Research Scientist,1,Non-Travel,Yes,3065,48,976,3995,13,1,3,4,2,2,3
1949,Laboratory Technician,1,Non-Travel,No,2810,66,1351,9238,22,0,3,5,4,0,2
1950,Sales Executive,3,Travel_Rarely,No,9888,32,937,6770,21,0,3,14,8,2,1
1951,Sales Executive,3,Travel_Rarely,No,8628,39,1239,22914,18,1,2,8,7,1,1
1952,Laboratory Technician,1,Travel_Rarely,No,2867,95,157,20006,13,0,6,7,7,7,6
1954,Healthcare Representative,2,Travel_Rarely,No,5373,89,136,6225,12,1,5,5,3,0,2
1955,Healthcare Representative,2,Non-Travel,No,6667,34,1146,16542,18,1,6,5,1,1,2
1956,Research Scientist,2,Travel_Frequently,No,5003,48,1125,5771,21,0,6,10,8,8,7
1960,Laboratory Technician,1,Travel_Rarely,No,2367,32,1404,18779,12,1,2,4,1,0,3
1961,Sales Representative,1,Travel_Rarely,No,2858,59,1404,11473,14,0,3,1,0,0,0
1962,Sales Executive,2,Travel_Rarely,Yes,5204,55,1224,13586,11,0,2,10,8,0,9
1965,Sales Executive,2,Travel_Rarely,No,4105,44,954,5099,14,0,5,7,7,0,7
1966,Manufacturing Director,2,Travel_Rarely,No,9679,56,1373,10138,24,0,1,1,0,0,0
1967,Sales Executive,2,Travel_Frequently,Yes,5617,63,754,21075,11,0,4,10,7,0,8
1968,Sales Executive,3,Travel_Rarely,Yes,10448,66,1168,5843,13,0,2,2,2,2,2
1969,Research Scientist,2,Travel_Rarely,No,2897,67,155,22474,11,2,6,4,3,2,3
1970,Healthcare Representative,2,Travel_Frequently,No,5968,36,1303,18079,20,3,2,9,7,2,8
1971,Healthcare Representative,3,Travel_Rarely,No,7510,30,574,16873,17,1,1,10,9,0,9
1972,Human Resources,1,Travel_Frequently,Yes,2991,88,1444,5224,11,1,2,6,2,1,2
1973,Manager,5,Travel_Rarely,Yes,19636,71,189,25811,18,1,0,10,9,1,4
1974,Laboratory Technician,1,Travel_Rarely,Yes,1129,59,1276,17536,11,3,4,1,0,0,0
1975,Sales Executive,4,Travel_Rarely,No,13341,77,119,25098,12,0,3,20,8,11,10
1976,Research Scientist,2,Non-Travel,No,4332,37,335,14811,12,0,2,20,9,3,7
1979,Research Director,3,Non-Travel,No,11031,40,697,26862,20,1,2,11,7,4,8
1980,Manufacturing Director,2,Travel_Rarely,Yes,4440,77,157,25198,19,0,3,5,2,1,4
1981,Healthcare Representative,2,Travel_Rarely,No,4617,45,771,14120,12,0,2,4,3,1,2
1982,Laboratory Technician,1,Travel_Rarely,No,2647,78,571,13672,13,0,6,5,2,1,4
1985,Laboratory Technician,2,Travel_Frequently,No,6323,73,692,26849,11,1,2,10,9,9,4
1986,Sales Executive,2,Travel_Rarely,No,5677,92,444,4258,14,1,4,11,8,5,10
1987,Human Resources,1,Travel_Rarely,No,2187,82,309,19655,14,0,3,2,0,1,2
1989,Laboratory Technician,1,Travel_Rarely,No,3748,76,911,4077,13,0,6,12,8,1,7
1992,Laboratory Technician,1,Travel_Rarely,Yes,3977,57,977,7298,19,1,2,2,2,0,2
1993,Healthcare Representative,3,Travel_Rarely,No,8633,84,1180,13084,23,0,3,17,14,12,11
1994,Laboratory Technician,1,Non-Travel,No,2008,59,1313,20439,12,3,2,1,1,0,0
1995,Sales Executive,2,Travel_Rarely,No,4440,86,1321,7636,15,2,3,15,13,5,8
1996,Sales Representative,1,Travel_Rarely,No,3067,54,1154,6393,19,1,1,2,2,1,2
1997,Manufacturing Director,2,Travel_Frequently,No,5321,72,508,14284,11,1,1,8,3,7,7
1998,Research Scientist,2,Travel_Rarely,Yes,5410,35,557,11189,17,1,3,4,3,1,2
1999,Research Scientist,1,Travel_Rarely,No,2782,76,642,21412,22,1,3,5,3,1,0
2000,Research Director,3,Non-Travel,No,11957,98,1162,17231,18,2,3,13,8,5,12
2003,Laboratory Technician,1,Travel_Rarely,Yes,2660,43,1490,20232,11,1,3,2,2,2,2
2007,Research Scientist,1,Travel_Rarely,No,3375,63,581,17624,12,0,2,3,2,1,2
2008,Research Scientist,2,Travel_Rarely,No,5098,48,1395,18698,19,0,5,10,7,0,8
2009,Healthcare Representative,2,Travel_Rarely,Yes,4878,95,501,21653,13,1,6,9,7,8,1
2010,Laboratory Technician,1,Travel_Rarely,No,2837,49,267,15919,13,0,3,6,2,4,1
2012,Laboratory Technician,1,Travel_Rarely,No,2406,83,543,4060,19,2,3,1,0,0,0
2013,Sales Representative,1,Travel_Rarely,No,2269,68,234,18024,14,1,2,2,2,2,2
2014,Research Scientist,2,Travel_Rarely,No,4108,52,116,5340,13,0,2,7,7,1,7
2015,Research Director,3,Travel_Rarely,No,13206,99,201,3376,12,1,3,18,16,1,11
2016,Sales Executive,3,Travel_Rarely,No,10422,48,801,24032,19,2,3,14,10,5,7
2017,Research Director,3,Travel_Rarely,Yes,13744,42,161,15471,25,1,2,16,11,6,8
2018,Sales Executive,2,Travel_Rarely,Yes,4907,85,1382,13684,22,1,3,5,3,0,4
2019,Sales Representative,1,Non-Travel,No,3482,40,585,19788,15,2,3,9,8,0,0
2020,Research Scientist,1,Travel_Rarely,Yes,2436,42,1037,13422,12,0,2,4,3,1,2
2021,Sales Representative,1,Travel_Rarely,Yes,2380,58,501,25479,11,0,6,2,2,1,2
2022,Manager,5,Non-Travel,No,19431,87,105,15302,13,0,3,6,0,1,3
2023,Sales Representative,1,Travel_Frequently,No,1790,33,638,26956,19,1,3,1,0,1,0
2024,Sales Executive,3,Travel_Rarely,No,7644,94,557,12695,19,2,2,9,7,3,4
2025,Manufacturing Director,2,Travel_Frequently,No,5131,97,688,9192,13,3,3,4,2,0,2
2026,Healthcare Representative,2,Non-Travel,No,6306,57,667,26236,21,1,2,13,12,1,9
2027,Research Scientist,1,Travel_Rarely,Yes,4787,36,1092,26124,14,3,3,2,2,2,2
2031,Manager,5,Travel_Rarely,No,18880,56,300,17312,11,0,2,22,6,4,14
2032,Laboratory Technician,1,Travel_Rarely,No,2339,72,310,3666,11,1,4,10,9,9,8
2034,Manufacturing Director,4,Travel_Rarely,No,13570,60,582,5640,23,1,3,20,7,0,10
2035,Sales Executive,2,Travel_Rarely,No,6712,95,704,8978,21,2,2,8,7,1,7
2036,Sales Executive,2,Non-Travel,No,5406,88,301,10436,24,1,4,15,12,11,11
2037,Sales Executive,2,Travel_Rarely,No,8938,57,930,12227,11,1,5,5,4,0,4
2038,Research Scientist,1,Travel_Rarely,No,2439,78,529,11288,14,0,4,4,2,1,2
2040,Human Resources,3,Travel_Rarely,Yes,8837,31,1146,16642,16,0,2,9,0,1,7
2041,Sales Executive,2,Travel_Rarely,No,5343,100,345,5982,11,1,1,10,7,1,9
2044,Sales Executive,2,Travel_Frequently,No,6728,94,878,14255,12,2,3,6,3,0,1
2045,Sales Executive,2,Travel_Rarely,No,6652,100,1120,14369,13,1,2,6,3,0,0
2046,Sales Executive,2,Travel_Rarely,No,4850,50,374,23333,15,0,3,5,3,0,1
